exp,file_num,t_entry,motion_pre,arrival_calls,mean,std,p05,p25,dark_abs,skew
555,137,52.1126,0.0007409395973154,2,110.3828582763672,57.4637451171875,11.0,70.0,0.209546875,-0.0147992679849267
556,8,284.823,0.0023986577181208,3,103.36924743652344,57.180294036865234,11.0,61.0,0.2430807291666666,0.2202951908111572
557,66,260.7338,5.5928411633109614e-06,2,101.98021697998048,57.17494583129883,10.0,58.0,0.2604526041666666,0.1206405013799667
559,10,14.4816,3.1543624161073825e-05,0,104.79483795166016,55.39610290527344,10.0,63.0,0.2329161458333333,0.0091553693637251
563,2,124.7024,0.0007988814317673,1,113.0134735107422,58.04936599731445,11.0,65.0,0.2268546875,-0.2461234331130981
565,30,51.4584,2.8411633109619688e-05,0,106.8611831665039,58.06314468383789,10.0,58.0,0.2559911458333333,-0.039812296628952
565,33,121.834,0.0035395973154362,12,103.26426696777344,57.15764617919922,10.0,58.0,0.2560473958333333,0.0474263466894626
565,34,255.1444,0.0002044742729306,6,105.86280059814452,56.40863800048828,10.0,64.0,0.2327661458333333,0.0002551010984461
565,93,151.1336,0.0031134228187919,3,103.44913482666016,57.732269287109375,10.0,57.0,0.2629020833333333,0.1015127226710319
565,94,225.9501,4.921700223713646e-05,2,104.03612518310548,57.64491271972656,10.0,57.0,0.2632395833333333,0.0762421786785125
565,97,48.2108,0.0010691275167785,6,101.71320343017578,58.00652313232422,9.0,56.0,0.2742067708333333,0.1328609138727188
565,101,188.8404,0.0004800894854586,6,107.46358489990234,57.47880172729492,10.0,64.0,0.2279317708333333,-0.0198934469372034
565,122,226.3559,0.001496644295302,1,104.73155975341795,57.75656509399414,10.0,59.0,0.2552776041666666,0.0661170408129692
566,2,252.8859,0.0,0,94.7389678955078,59.28995895385742,6.0,50.0,0.304734375,0.3200868666172027
492,2,203.0412,0.0,0,139.03863525390625,71.42096710205078,16.0,81.0,0.1674536458333333,-0.3291153311729431
492,10,190.38,0.0,4,139.5935516357422,71.5367202758789,16.0,79.0,0.1748197916666666,-0.3503755927085876
492,13,114.6253,0.0,0,137.71499633789062,70.53919982910156,16.0,80.0,0.1724020833333333,-0.3281953632831573
493,12,110.7566,0.0018064876957494,0,123.74140167236328,65.13368225097656,14.0,71.0,0.2000651041666666,-0.1666494309902191
493,15,228.6399,0.001507158836689,6,126.78585815429688,66.53520965576172,14.0,71.0,0.1967682291666666,-0.202845424413681
493,21,114.616,0.0031476510067114,6,118.94956970214844,65.1050033569336,12.0,64.0,0.229175,-0.0793392658233642
493,36,174.5427,0.0034076062639821,1,122.154052734375,65.91753387451172,14.0,67.0,0.2172953125,-0.1447561085224151
493,41,260.3762,0.0027395973154362,2,113.3436279296875,63.9613037109375,12.0,60.0,0.2495442708333333,0.0026499780360609
493,51,89.7956,0.000865548098434,1,117.75625610351562,63.87799835205078,12.0,65.0,0.2140348958333333,-0.0323754698038101
493,90,37.5719,0.0018946308724832,5,120.36434936523438,61.72137069702149,12.0,71.0,0.1992494791666666,-0.2346485555171966
493,109,237.5142,0.0004026845637583,13,117.97086334228516,61.36751556396485,12.0,68.0,0.20189375,-0.1762923300266266
493,116,37.7078,0.0002803131991051,2,119.80946350097656,61.34444808959961,12.0,73.0,0.1898265625,-0.2154848873615265
493,120,276.9265,0.0013371364653243,0,120.2753448486328,60.70550537109375,12.0,74.0,0.1870177083333333,-0.2674502730369568
494,1,165.6762,0.0008355704697986,0,117.7576141357422,62.18893051147461,12.0,72.0,0.1931526041666666,-0.0836195349693298
494,21,29.9901,0.0009912751677852,0,117.585693359375,64.04813385009766,12.0,65.0,0.22411875,-0.0621882863342762
494,33,145.0423,2.237136465324385e-07,0,116.50484466552734,63.40188980102539,11.0,67.0,0.2168692708333333,-0.0334386937320232
494,47,210.7983,3.400447427293065e-05,0,115.3173370361328,63.72420120239258,11.0,64.0,0.2336557291666666,-0.0254037994891405
496,5,242.7773,0.0012738255033557,8,115.24517822265624,64.10498809814453,12.0,59.0,0.2505442708333333,-0.0691620334982872
496,11,125.7502,1.7897091722595078e-06,2,118.79169464111328,62.35317993164063,14.0,68.0,0.2158104166666666,-0.1994999498128891
497,6,307.1621,0.0007252796420581,1,114.61266326904295,60.61569595336914,12.0,66.0,0.21875,-0.0887016355991363
497,27,20.8611,5.369127516778524e-06,0,114.00525665283205,60.728458404541016,12.0,66.0,0.2271239583333333,-0.0792485997080802
497,67,355.0703,2.416107382550336e-05,0,112.46595001220705,56.28181457519531,12.0,72.0,0.195246875,-0.2091615051031112
497,96,281.8009,1.812080536912752e-05,0,113.20057678222656,61.15410232543945,12.0,64.0,0.2336067708333333,-0.0658689215779304
497,108,283.1734,0.0006923937360178,0,120.46110534667967,61.38618087768555,14.0,71.0,0.203753125,-0.2776876091957092
497,115,41.2386,2.32662192393736e-05,0,114.88146209716795,60.14714431762695,12.0,69.0,0.2061390625,-0.1015087887644767
497,122,326.1739,4.362416107382551e-05,6,115.2320785522461,62.731441497802734,12.0,64.0,0.2327802083333333,-0.0920772030949592
497,134,325.7253,0.0032834451901565,2,122.20556640625,63.89234924316406,14.0,71.0,0.2012708333333333,-0.1954372823238372
497,141,281.1205,9.038031319910516e-05,6,112.68470001220705,58.82905960083008,12.0,67.0,0.2145755208333333,-0.1436243504285812
497,156,277.0047,0.0009402684563758,2,110.64794158935548,59.13006591796875,12.0,65.0,0.2247140625,-0.0696169883012771
497,167,12.6764,0.0,0,122.72380065917967,63.55699920654297,14.0,71.0,0.2069098958333333,-0.2742420434951782
497,172,347.3838,0.0028214765100671,0,109.5378189086914,58.30008316040039,12.0,65.0,0.229040625,-0.0876589864492416
497,177,97.2735,0.0020127516778523,0,109.56116485595705,59.5916862487793,12.0,64.0,0.2287901041666666,0.0120272347703576
497,195,114.5026,2.237136465324385e-07,2,111.3970947265625,57.54108428955078,12.0,68.0,0.20725625,-0.0921550467610359
497,202,56.6127,0.0022673378076062,0,116.93109893798828,59.746559143066406,12.0,72.0,0.2043296875,-0.218258336186409
497,210,337.9179,0.0001165548098434,6,115.05695343017578,60.784786224365234,12.0,66.0,0.2168921875,-0.1212062388658523
498,2,35.2916,0.0,0,122.40583038330078,63.36391067504883,14.0,72.0,0.2029447916666666,-0.205929234623909
499,3,128.8711,4.228187919463087e-05,0,109.02238464355467,57.238502502441406,12.0,66.0,0.2249927083333333,-0.0595276318490505
499,16,171.1828,0.0030968680089485,13,111.03325653076172,59.98078536987305,12.0,61.0,0.2405161458333333,-0.0810645520687103
501,23,50.6841,0.0004134228187919,4,110.47470092773438,56.824485778808594,12.0,68.0,0.2115927083333333,-0.0982906073331832
501,67,162.2216,0.0002536912751677,0,108.7153778076172,54.49526977539063,12.0,72.0,0.1841901041666666,-0.0159022212028503
501,102,223.8311,0.0002353467561521,6,113.5094985961914,60.20399856567383,12.0,65.0,0.2237015625,-0.0706737861037254
501,112,221.6105,0.0,5,118.68797302246094,59.75115966796875,12.0,76.0,0.1881833333333333,-0.1772737652063369
501,120,202.3753,0.0008816554809843,0,110.98846435546876,55.99470901489258,12.0,71.0,0.1982302083333333,-0.1050746738910675
501,131,290.7146,0.0009033557046979,0,116.04948425292967,58.63598251342773,12.0,73.0,0.1899333333333333,-0.1654270589351654
501,136,132.801,1.1185682326621925e-06,0,117.04039764404295,60.36283493041992,12.0,70.0,0.2018645833333333,-0.1427844315767288
501,160,126.1824,0.0014033557046979,6,110.9030303955078,57.36225509643555,12.0,67.0,0.21649375,-0.1033968329429626
501,167,8.1152,0.0034930648769574,0,109.62944793701172,57.14430236816406,12.0,70.0,0.2055682291666666,0.0237862635403871
501,174,55.2074,0.0034539149888143,13,108.26322174072266,57.699851989746094,11.0,65.0,0.2266010416666666,-0.0013833731645718
501,186,299.0468,0.0,2,122.04078674316406,59.03383255004883,14.0,80.0,0.1684322916666666,-0.3302620053291321
501,202,84.4042,0.0036624161073825,6,106.4392318725586,53.59777069091797,11.0,68.0,0.2043203125,-0.0532809719443321
501,214,68.562,2.6845637583892617e-06,0,114.52225494384766,54.50279998779297,12.0,78.0,0.1717416666666666,-0.2910974025726318
501,225,301.8866,0.0035536912751677,4,108.68020629882812,55.77008819580078,11.0,68.0,0.2042427083333333,-0.032266940921545
504,8,173.0426,3.579418344519016e-06,0,106.24523162841795,56.77750396728516,12.0,61.0,0.2410994791666666,0.0126634240150451
504,9,72.2224,0.0015856823266219,0,104.59683990478516,56.88124084472656,11.0,60.0,0.2480390625,0.0577876009047031
504,11,78.148,0.0032874720357941,0,99.65135192871094,56.41472625732422,10.0,53.0,0.2742598958333333,0.1358857452869415
504,38,207.2059,0.0034085011185682,3,97.25575256347656,56.59163665771485,9.0,53.0,0.2861786458333333,0.254340797662735
504,53,85.181,0.0005785234899328,1,101.54113006591795,57.09713745117188,10.0,57.0,0.2680682291666666,0.1537687331438064
504,66,165.053,1.0290827740492173e-05,3,100.59739685058594,55.8342399597168,10.0,57.0,0.2646723958333333,0.1550393849611282
504,68,110.9477,0.0002422818791946,0,97.65221405029295,55.55836868286133,9.0,54.0,0.2820692708333333,0.2461308687925338
504,72,93.0749,2.8411633109619688e-05,6,96.14583587646484,55.87321853637695,9.0,52.0,0.2967140625,0.2795150876045227
504,88,246.5929,2.7516778523489936e-05,11,98.42768096923828,55.10414123535156,10.0,57.0,0.2685619791666667,0.2217036336660385
504,100,176.0544,1.0514541387024608e-05,0,98.21221160888672,57.3042221069336,9.0,52.0,0.3040479166666666,0.2413255870342254
504,113,346.1552,0.001221029082774,1,99.49536895751952,56.48955154418945,10.0,54.0,0.2801463541666666,0.2097106426954269
504,124,27.5214,0.0,0,107.57274627685548,56.02293014526367,12.0,64.0,0.2334473958333333,-0.0551539808511734
504,130,310.4055,0.0,1,113.3738021850586,58.20379257202149,12.0,67.0,0.2079625,-0.1477959156036377
504,138,51.5177,0.0,0,113.8161849975586,57.4669303894043,14.0,67.0,0.2184354166666666,-0.1972240656614303
504,152,108.7303,0.0019259507829977,4,110.5335693359375,60.32468032836914,12.0,58.0,0.2569645833333333,-0.0536277368664741
504,170,116.32,3.087248322147651e-05,2,110.3022689819336,58.96718978881836,12.0,60.0,0.2466359375,-0.0666153728961944
504,184,283.4851,0.0,2,112.24656677246094,55.83814239501953,12.0,72.0,0.1884572916666666,-0.1552282124757766
504,195,137.3019,3.668903803131991e-05,0,104.69623565673828,55.5687255859375,11.0,65.0,0.2193130208333333,0.0878119096159935
505,4,118.9921,0.0012478747203579,1,105.83232879638672,54.5408935546875,11.0,65.0,0.2233395833333333,-0.0082856826484203
505,8,294.9019,6.711409395973154e-07,3,106.45404815673828,56.25425338745117,12.0,65.0,0.2218958333333333,0.0519509315490722
505,13,55.558,2.237136465324385e-07,0,106.13483428955078,56.056270599365234,12.0,64.0,0.2280536458333333,0.035137690603733
505,26,70.3862,7.67337807606264e-05,4,101.28365325927734,56.4807243347168,10.0,58.0,0.2608666666666667,0.189134418964386
505,64,79.8436,3.8031319910514553e-06,6,103.07003021240234,54.63175201416016,11.0,63.0,0.2350244791666666,0.0687712356448173
505,85,65.0803,0.0,3,109.13151550292967,55.62361145019531,12.0,67.0,0.214996875,-0.1028486713767051
505,88,312.566,0.0036563758389261,4,101.35994720458984,55.41245651245117,10.0,59.0,0.2552947916666667,0.1557031869888305
505,126,88.3167,0.0016436241610738,13,101.77648162841795,54.15679550170898,10.0,59.0,0.2501401041666666,0.049824085086584
505,133,107.5586,0.0006219239373601,0,110.40586853027344,59.09870147705078,12.0,66.0,0.2227833333333333,0.0301802027970552
505,157,34.8017,0.0,0,112.11479949951172,57.462215423583984,12.0,67.0,0.2145432291666666,-0.123506374657154
505,169,140.3596,1.7897091722595078e-06,5,111.9523696899414,56.6084213256836,12.0,68.0,0.2076682291666666,-0.1514338999986648
505,188,308.6149,0.0008127516778523,0,104.56511688232422,55.50920104980469,11.0,64.0,0.22998125,0.0491552390158176
506,15,196.8276,0.0006599552572706,3,106.58529663085938,56.3432502746582,12.0,64.0,0.2295916666666666,0.005929353646934
506,21,267.6119,4.921700223713648e-06,0,106.98265838623048,55.70793914794922,12.0,67.0,0.215034375,0.0214637406170368
506,35,218.7574,0.0036469798657718,4,104.51866912841795,56.184818267822266,11.0,61.0,0.2395276041666666,0.0564684122800827
506,46,70.2621,0.0003149888143176,1,103.39967346191406,55.69025421142578,11.0,61.0,0.2429791666666666,0.0992547422647476
506,59,191.1965,4.720357941834452e-05,11,107.68355560302734,55.95152282714844,12.0,66.0,0.2141322916666666,-0.0103505998849868
508,17,352.8935,7.382550335570472e-06,2,102.43350982666016,55.90128707885742,10.0,60.0,0.2471109375,0.1044894903898239
508,41,127.9672,0.0003246085011185,1,106.3031997680664,58.58810806274414,12.0,61.0,0.2400375,0.1502349227666854
508,56,205.3782,0.0011225950782997,9,103.61778259277344,56.97942352294922,11.0,59.0,0.2529416666666667,0.0616283752024173
508,60,287.0473,0.000745413870246,10,100.05243682861328,56.19441223144531,10.0,57.0,0.2641901041666666,0.1559464335441589
508,84,356.7786,1.208053691275168e-05,0,105.9039077758789,55.961307525634766,11.0,63.0,0.2333880208333333,0.0254063550382852
510,1,204.7286,0.0011615212527964,7,104.26611328125,54.27656936645508,11.0,65.0,0.2224708333333333,0.0287915971130132
510,14,212.9894,0.0011505592841163,17,102.79364776611328,55.61638641357422,10.0,59.0,0.252596875,0.0483863539993763
511,9,26.2998,2.237136465324385e-07,0,111.41118621826172,55.73303985595703,12.0,70.0,0.2067010416666666,-0.1825060695409774
512,1,251.184,0.0035695749440715,8,107.61544799804688,53.80537414550781,11.0,70.0,0.1971109375,-0.0661385506391525
512,34,19.4261,3.512304250559284e-05,1,103.21454620361328,54.2082633972168,10.0,65.0,0.2277885416666666,0.0394044071435928
512,55,159.4075,0.0021756152125279,12,102.49113464355467,53.39041519165039,10.0,66.0,0.2144171875,0.0859542712569236
512,86,94.7659,0.0032393736017897,9,104.22824096679688,53.9757194519043,11.0,66.0,0.2175817708333333,0.0520614832639694
512,92,110.5039,4.47427293064877e-07,0,107.47938537597656,55.5671272277832,12.0,66.0,0.21675,-0.0236073341220617
512,98,342.0697,0.0009912751677852,11,109.1238784790039,56.56435012817383,12.0,67.0,0.2127796875,-0.0290210805833339
512,110,171.8885,0.0013353467561521,12,106.9637680053711,55.77619934082031,11.0,66.0,0.2196828125,0.0206030756235122
512,114,347.9165,6.711409395973154e-07,0,110.9572982788086,56.19795227050781,12.0,68.0,0.2092197916666666,-0.1267291009426117
513,30,123.8179,0.0002046979865771,4,105.5068817138672,52.89757537841797,11.0,67.0,0.20926875,-0.0695609599351883
513,44,49.6086,8.277404921700225e-06,6,109.95451354980467,56.32799911499024,12.0,67.0,0.2199588541666666,-0.1170281842350959
513,51,28.0634,0.0,2,112.9349136352539,55.62385559082031,12.0,72.0,0.196540625,-0.2137288451194763
513,54,189.0831,2.237136465324385e-07,0,112.68598175048828,55.0178108215332,12.0,73.0,0.18754375,-0.197702094912529
513,62,312.4417,0.0002847874720357,0,114.9003677368164,57.78173065185547,14.0,70.0,0.2047359375,-0.1923501789569854
513,73,147.8722,0.0016953020134228,0,109.39877319335938,56.92060089111328,12.0,66.0,0.2279432291666666,-0.0789332166314125
513,96,174.6692,8.948545861297539e-07,0,113.05828094482422,55.74431228637695,12.0,75.0,0.1789979166666666,-0.1279224455356598
513,104,166.466,0.0001357941834451,2,112.82683563232422,60.21812057495117,12.0,66.0,0.2207916666666666,-0.0249268021434545
513,126,213.7251,1.0961968680089487e-05,1,102.56905364990234,54.9869270324707,11.0,63.0,0.2376552083333333,0.0909792482852935
513,138,243.4579,0.0,0,117.85181427001952,56.25519180297852,14.0,77.0,0.1727734375,-0.3219630420207977
513,148,39.4535,0.0009167785234899,0,109.78946685791016,57.11153411865234,12.0,67.0,0.2142666666666666,0.0040245163254439
513,172,270.4339,0.0005653243847874,2,119.5105972290039,59.15010070800781,14.0,75.0,0.1896854166666666,-0.2534177899360657
513,175,335.3979,0.0002950782997762,0,117.48114776611328,58.51084899902344,14.0,71.0,0.1948588541666666,-0.2390662878751754
513,181,266.6483,0.0,8,114.99671173095705,56.67361831665039,12.0,73.0,0.1900994791666666,-0.2029840797185897
513,188,314.8544,0.0008033557046979,10,107.52336883544922,55.93514633178711,12.0,64.0,0.2303333333333333,-0.0534695796668529
514,12,160.5269,0.0014127516778523,10,103.39282989501952,53.08748245239258,11.0,65.0,0.2218911458333333,0.0169764570891857
514,17,141.8342,0.0018664429530201,2,113.92597198486328,55.3487548828125,12.0,73.0,0.1852713541666666,-0.245950773358345
515,6,268.1742,9.843400447427295e-06,12,108.25208282470705,54.81808471679688,12.0,68.0,0.20269375,-0.0272474996745586
515,13,247.6743,0.0,1,114.53762817382812,55.54243469238281,12.0,74.0,0.185303125,-0.2366610169410705
515,19,204.827,0.0019997762863534,9,106.3226318359375,55.87540817260742,12.0,65.0,0.2210260416666666,0.0874621421098709
516,3,342.8699,0.000279418344519,14,109.79652404785156,54.53911209106445,12.0,68.0,0.1980541666666666,-0.1334247440099716
516,5,259.4754,3.131991051454139e-06,5,109.58822631835938,54.48068618774414,12.0,70.0,0.1961552083333333,-0.1001122295856475
516,9,193.7544,0.0004977628635346,6,104.8507843017578,52.53175354003906,11.0,67.0,0.2033666666666666,-0.0204720515757799
517,12,63.4994,0.0001295302013422,9,101.3785400390625,52.44084930419922,10.0,65.0,0.2148729166666666,0.1112806126475334
517,20,30.5036,0.0037577181208053,9,105.57063293457033,53.9323616027832,11.0,67.0,0.2107692708333333,-0.0008219571900554
517,38,118.0545,3.5794183445190146e-05,5,101.17572021484376,52.91132736206055,10.0,64.0,0.2206359375,0.1275224387645721
517,63,66.1481,0.0010671140939597,7,100.8017349243164,53.583404541015625,10.0,64.0,0.2206989583333333,0.1718592494726181
517,84,185.361,4.697986577181209e-06,0,103.32239532470705,53.18556213378906,10.0,66.0,0.2066598958333333,0.0615601912140846
517,90,263.233,0.0022812080536912,8,104.2027587890625,55.54365921020508,11.0,63.0,0.23261875,0.0451668612658977
517,95,343.4102,0.0031250559284116,11,102.94647979736328,54.532859802246094,10.0,64.0,0.2320921875,0.069030649960041
517,112,328.6431,7.829977628635348e-06,6,105.10751342773438,55.63004684448242,11.0,63.0,0.2342942708333333,0.0165315456688404
517,119,279.6334,0.0,4,116.07522583007812,57.60694885253906,12.0,72.0,0.1960088541666666,-0.266181617975235
517,123,46.5101,0.0,0,113.92406463623048,55.69243240356445,12.0,74.0,0.1832307291666666,-0.2108063399791717
517,127,106.8344,4.47427293064877e-07,8,106.63858795166016,56.71427917480469,11.0,65.0,0.2181536458333333,0.0955393090844154
517,137,305.5477,0.0011796420581655,0,108.36190032958984,56.10250854492188,11.0,66.0,0.2198213541666666,-0.0525142326951026
517,141,251.3254,0.0023445190156599,7,102.95072174072266,54.29336929321289,10.0,65.0,0.2166651041666666,0.1303798854351043
517,163,339.1374,0.0016787472035794,8,106.53751373291016,56.29596328735352,11.0,64.0,0.2308255208333333,-0.0065004513598978
517,170,276.9272,0.0006223713646532,10,105.2470932006836,54.66440963745117,11.0,65.0,0.2238927083333333,-0.0069061391986906
517,178,91.9241,0.0021885906040268,14,103.70648193359376,54.11530685424805,10.0,65.0,0.2238635416666666,0.0446563214063644
